building,code,room,days,start,end
Alpine Hall,ALP,236,TR,1200,1315
Alpine Hall,ALP,236,TR,1330,1445
Alpine Hall,ALP,236,TR,1630,1745
Alpine Hall,ALP,236,MW,1200,1315
Alpine Hall,ALP,236,MW,1330,1445
Alpine Hall,ALP,232,MW,1800,1915
Alpine Hall,ALP,235,TR,1800,1915
Alpine Hall,ALP,232,MW,1200,1315
Alpine Hall,ALP,232,MW,1500,1615
Alpine Hall,ALP,232,MW,1630,1745
Alpine Hall,ALP,235,MW,1800,1915
Alpine Hall,ALP,232,TR,1200,1315
Alpine Hall,ALP,232,TR,1330,1445
Alpine Hall,ALP,232,TR,1030,1145
Alpine Hall,ALP,204,TR,730,845
Alpine Hall,ALP,204,TR,900,1015
Alpine Hall,ALP,236,MW,1500,1615
Alpine Hall,ALP,204,TR,1030,1145
Alpine Hall,ALP,235,MW,1200,1315
Alpine Hall,ALP,235,TR,1200,1315
Alpine Hall,ALP,235,TR,900,1015
Alpine Hall,ALP,235,MW,1330,1445
Alpine Hall,ALP,235,TR,1500,1615
Alpine Hall,ALP,235,MW,1500,1615
Alpine Hall,ALP,235,TR,1030,1145
Alpine Hall,ALP,235,TR,1330,1445
Alpine Hall,ALP,148,TR,1330,1445
Alpine Hall,ALP,147,MW,1300,1350
Alpine Hall,ALP,204,MWF,1000,1050
Alpine Hall,ALP,235,TR,1630,1745
Alpine Hall,ALP,156,MW,1630,1745
Alpine Hall,ALP,204,TR,1500,1615
Alpine Hall,ALP,144,TR,1630,1745
Alpine Hall,ALP,156,F,1000,1250
Alpine Hall,ALP,232,F,1000,1250
Alpine Hall,ALP,148,TR,1500,1615
Alpine Hall,ALP,205,T,1330,1420
Alpine Hall,ALP,147,F,700,840
Alpine Hall,ALP,147,MW,730,845
Alpine Hall,ALP,144,TR,800,850
Alpine Hall,ALP,153,TR,1030,1145
Alpine Hall,ALP,153,MW,1200,1315
Alpine Hall,ALP,144,MW,900,1015
Alpine Hall,ALP,144,MW,1500,1615
Alpine Hall,ALP,144,TR,1030,1145
Alpine Hall,ALP,156,MW,1030,1145
Alpine Hall,ALP,144,TR,1500,1615
Alpine Hall,ALP,156,TR,1500,1615
Alpine Hall,ALP,156,MW,1330,1445
Alpine Hall,ALP,144,TR,1200,1315
Alpine Hall,ALP,144,TR,1330,1445
Alpine Hall,ALP,144,MW,1330,1445
Alpine Hall,ALP,144,MW,1730,1845
Alpine Hall,ALP,156,T,1330,1445
Alpine Hall,ALP,156,MW,1200,1315
Alpine Hall,ALP,153,M,1730,2020
Alpine Hall,ALP,144,F,900,1050
Alpine Hall,ALP,144,F,1100,1250
Alpine Hall,ALP,236,MWF,900,950
Alpine Hall,ALP,144,MW,1030,1145
Alpine Hall,ALP,224,MW,730,845
Alpine Hall,ALP,224,MW,1500,1615
Alpine Hall,ALP,224,MW,1630,1745
Alpine Hall,ALP,224,TR,900,1015
Alpine Hall,ALP,224,TR,1030,1145
Alpine Hall,ALP,224,TR,1200,1315
Alpine Hall,ALP,224,TR,1330,1445
Alpine Hall,ALP,224,TR,1630,1745
Alpine Hall,ALP,224,TR,1800,1915
Alpine Hall,ALP,138,MWF,1000,1050
Alpine Hall,ALP,138,MW,1330,1445
Alpine Hall,ALP,138,MW,1200,1315
Alpine Hall,ALP,156,MW,1500,1615
Alpine Hall,ALP,148,MW,1330,1445
Alpine Hall,ALP,147,TR,1030,1145
Alpine Hall,ALP,148,TR,1200,1315
Alpine Hall,ALP,148,TR,1200,1315
Alpine Hall,ALP,205,M,800,850
Alpine Hall,ALP,205,M,900,950
Alpine Hall,ALP,227,M,1500,1550
Alpine Hall,ALP,138,R,900,1015
Alpine Hall,ALP,231,TR,1630,1745
Alpine Hall,ALP,156,TR,1200,1315
Alpine Hall,ALP,153,W,1600,1850
Alpine Hall,ALP,153,W,1600,1850
Alpine Hall,ALP,205,M,1300,1550
Alpine Hall,ALP,218,MWF,1100,1150
Alpine Hall,ALP,218,MWF,900,950
Alpine Hall,ALP,218,MWF,800,850
Alpine Hall,ALP,138,MW,1500,1615
Alpine Hall,ALP,236,MWF,1000,1050
Alpine Hall,ALP,218,TR,1200,1315
Alpine Hall,ALP,218,TR,1030,1145
Alpine Hall,ALP,218,MWF,1500,1550
Alpine Hall,ALP,218,MWF,1000,1050
Alpine Hall,ALP,218,MWF,1400,1450
Alpine Hall,ALP,218,TR,1330,1445
Alpine Hall,ALP,156,MWF,900,950
Alpine Hall,ALP,153,TR,1500,1615
Alpine Hall,ALP,218,MWF,1200,1250
Alpine Hall,ALP,236,MWF,1100,1150
Alpine Hall,ALP,218,TR,900,1015
Alpine Hall,ALP,147,M,1400,1650
Alpine Hall,ALP,147,W,1500,1650
Alpine Hall,ALP,204,MW,1200,1315
Alpine Hall,ALP,235,MW,1630,1745
Alpine Hall,ALP,156,MW,1800,1915
Alpine Hall,ALP,148,MW,1200,1315
Alpine Hall,ALP,153,TR,1200,1250
Alpine Hall,ALP,148,MW,1500,1615
Alpine Hall,ALP,148,TR,1030,1145
Alpine Hall,ALP,231,TR,1030,1145
Alpine Hall,ALP,144,TR,900,1015
Alpine Hall,ALP,235,MWF,1000,1050
Alpine Hall,ALP,138,MWF,1100,1150
Alpine Hall,ALP,227,TR,900,1015
Alpine Hall,ALP,138,MWF,800,850
Alpine Hall,ALP,138,R,800,850
Alpine Hall,ALP,148,T,800,850
Alpine Hall,ALP,148,MWF,800,850
Alpine Hall,ALP,227,T,1330,1420
Alpine Hall,ALP,227,MWRF,800,850
Alpine Hall,ALP,153,T,1330,1420
Alpine Hall,ALP,231,MWF,1400,1450
Alpine Hall,ALP,231,MWF,1200,1250
Alpine Hall,ALP,148,MWF,900,950
Alpine Hall,ALP,147,MWF,1000,1050
Alpine Hall,ALP,148,MWF,1100,1150
Alpine Hall,ALP,156,R,1030,1120
Alpine Hall,ALP,227,R,1330,1420
Alpine Hall,ALP,227,MWF,900,950
Alpine Hall,ALP,156,R,1330,1420
Alpine Hall,ALP,231,MWF,1300,1350
Alpine Hall,ALP,204,MWF,900,950
Alpine Hall,ALP,231,MW,730,845
Alpine Hall,ALP,148,MWF,1000,1050
Alpine Hall,ALP,227,MWF,1200,1250
Alpine Hall,ALP,231,TR,1330,1445
Alpine Hall,ALP,231,MWF,900,950
Alpine Hall,ALP,231,MWF,1000,1050
Alpine Hall,ALP,231,TR,730,845
Alpine Hall,ALP,204,MWF,1100,1150
Alpine Hall,ALP,156,T,1030,1120
